doi,标题,期刊,年份,作者
10.1038/NPHYS3485,Gate-tunable Topological Valley Transport in Bilayer Graphene,NATURE PHYSICS,2015,"mengqiao sui,guorui chen,liguo ma,w shan,dai tian,kenji watanabe,takashi taniguchi,xiaofeng jin,wang yao,di xiao,yuanbo zhang"
10.1103/PhysRevX.5.041027,Full-range Gate-controlled Terahertz Phase Modulation with Graphene Metasurfaces,PHYSICAL REVIEW X,2015,"qiong wu,ziqi miao,xin li,ding kun,qiong he,zhenhua an,yuanbo zhang,lei zhou"
10.1007/978-3-319-02633-6_1,Experimental Manifestation of Berry Phase in Graphene,Physics of GrapheneNanoScience and Technology,2014,"andrea f young,yuanbo zhang,philip kim"
,Engineering Electronic Band Structure in Graphene Superlattices on Hexagonal Boron Nitride,Bulletin of the American Physical Society,2014,"guorui chen,mengqiao sui,yijun yu,wei yang,kenji watanabe,takashi taniguchi,guangyu zhang,yuanbo zhang"
,Photo-induced Modulation Doping in Graphene/Boron Nitride Heterostructures,,2014,"salman kahn,jairo velasco,long ju,edwin hwang,c nosiglia,h z tsai,wei yang,takashi taniguchi,kenji watanabe,dillon wong,yang wang,juwon lee,yuanbo zhang,guangyu zhang,michael f crommie,alex zettl,feng wang"
10.1038/NNANO.2014.35,Black phosphorus field-effect transistors.,NATURE NANOTECHNOLOGY,2014,"Likai Li,Yijun Yu,Guo Jun Ye,Qingqin Ge,Xuedong Ou,Hua Wu,Donglai Feng,Xian Hui Chen,Yuanbo Zhang"
10.1038/nphys3075,Gate-dependent pseudospin mixing in graphene/boron nitride moire superlattices,Nature Physics,2014,"Zhiwen Shi,Chenhao Jin,Long Ju,Jason Horng,Feng Wang,Wei Yang,Xiaobo Lu,Xuedong Bai,Guangyu Zhang,Hans A. Bechtel,Michael C. Martin,Deyi Fu,Junqiao Wu,Kenji Watanabe,Takashi Taniguchi,Yuanbo Zhang,Enge Wang"
10.1103/RevModPhys.86.959,Colloquium: Graphene spectroscopy,REVIEWS OF MODERN PHYSICS,2014,"d n basov,m m fogler,alessandra lanzara,feng wang,yuanbo zhang"
,Quantum Oscillations in Black Phosphorus Two-dimensional Electron Gas,,2014,"likai li,g j ye,vy tran,ruixiang fei,guorui chen,huichao wang,jian wang,kenji watanabe,takashi taniguchi,li yang,x h chen,yuanbo zhang"
10.1038/nmat3695,Epitaxial growth of single-domain graphene on hexagonal boron nitride.,Nature materials,2013,"Wei Yang,Zhiwen Shi,Cheng-Cheng Liu,Lianchang Zhang,Guibai Xie,Meng Cheng,Duoming Wang,Rong Yang,Dongxia Shi,Guangyu Zhang,Guorui Chen,Yuanbo Zhang,Cheng-Cheng Liu,Yugui Yao,Kenji Watanabe,Takashi Taniguchi"
10.1039/c2nr32172f,Sn-doped bismuth telluride nanowires with high conductivity.,NANOSCALE,2012,"Gang Mi,Likai Li,Yuanbo Zhang,Gengfeng Zheng"
,"Graphene Device, Method of Investigating Graphene, and Method of Operating Graphene Device",,2011,"feng wang,yuanbo zhang,tsungta tang,michael f crommie,alex zettl,caglar girit"
null,Intraband optical transitions in graphene,Lasers and Electro-Optics,2011,"Jason Horng,Chi-Fan Chen,Baisong Geng,Çaǧlar Ö Girit,Yuanbo Zhang,Zhao Hao,Hans A. Bechtel,Michael C. Martin,Alex K. Zettl,Michael F. Crommie,Yuen Ron Shen,Feng Wang"
10.1109/irmmw-THz.2011.6105038,Infrared spectroscopy of graphene,"Infrared, Millimeter and Terahertz Waves",2011,"Long Ju,Jason Horng,Chifan Chen,Baisong Geng,Çaǧlar Ö Girit,Yuanbo Zhang,Zhao Hao,Hans A. Bechtel,Michael C. Martin,Alex K. Zettl,Feng Wang"
